O,D,weight
2301604,2301901,819.0
2301604,2302404,73.0
2301604,2302503,21.0
2301604,2302701,306.0
2301604,2303204,14.0
2301604,2303303,28.0
2301604,2303709,112.0
2301604,2304103,230.0
2301604,2304202,1767.0
2301604,2304285,82.0
2301604,2304400,1581.0
2301604,2305001,54.0
2301604,2305506,1306.0
2301604,2306256,118.0
2301604,2306900,24.0
2301604,2307304,4502.0
2301604,2307403,31.0
2301604,2307650,874.0
2301604,2308104,20.0
2301604,2308401,26.0
2301604,2308708,412.0
2301604,2308906,13.0
2301604,2309201,360.0
2301604,2309300,23.0
2301604,2309409,102.0
2301604,2310308,31.0
2301604,2310506,90.0
2301604,2310605,5.0
2301604,2310704,107.0
2301604,2311207,275.0
2301604,2311231,2.0
2301604,2311306,10.0
2301604,2311900,60.0
2301604,2311959,8.0
2301604,2312106,532.0
2301604,2312205,60.0
2301604,2312304,90.0
2301604,2313252,2037.0
2301604,2313302,20.0
2301604,2313401,44.0
2301604,2313609,12.0
2301604,2314003,30.0
2301703,2300309,29.0
2301703,2301000,237.0
2301703,2301802,749.0
2301703,2301901,484.0
2301703,2302008,5024.0
2301703,2302404,47.0
2301703,2302503,53.0
2301703,2302800,36.0
2301703,2303204,2095.0
2301703,2303709,50.0
2301703,2303808,13.0
2301703,2304202,837.0
2301703,2304285,52.0
2301703,2304301,13.0
2301703,2304400,1502.0
2301703,2304806,6.0
2301703,2305308,27.0
2301703,2305407,73.0
2301703,2305506,318.0
2301703,2305704,53.0
2301703,2306256,102.0
2301703,2306900,21.0
2301703,2307007,55.0
2301703,2307304,2987.0
2301703,2307502,3676.0
2301703,2307650,707.0
2301703,2308104,2164.0
2301703,2308302,2302.0
2301703,2308401,1691.0
2301703,2308500,16.0
2301703,2308708,196.0
2301703,2310258,122.0
2301703,2310902,215.0
2301703,2311355,164.0
2301703,2311405,1.0
2301703,2312908,1.0
2301703,2313401,2.0
2301703,2313708,39.0
2301703,2314003,207.0
2301802,2300309,77.0
2301802,2301000,102.0
2301802,2301901,127.0
2301802,2302503,84.0
2301802,2304202,100.0
2301802,2304285,27.0
2301802,2304400,525.0
2301802,2305407,13.0
2301802,2305506,354.0
2301802,2305704,362.0
2301802,2307304,618.0
2301802,2307650,394.0
2301802,2308104,9.0
2301802,2308708,27.0
2301802,2312106,4.0
2301802,2313708,60.0
2301851,2300101,16.0
2301851,2300309,62.0
2301851,2300408,3.0
2301851,2301000,271.0
2301851,2301109,6.0
2301851,2301208,21.0
2301851,2301901,54.0
2301851,2301950,22.0
2301851,2302206,2.0
2301851,2302404,80.0
2301851,2302800,21.0
2301851,2303105,1.0
2301851,2303709,160.0
2301851,2303931,295.0
2301851,2304285,460.0
2301851,2304301,42.0
2301851,2304400,3553.0
2301851,2304707,313.0
2301851,2305233,17.0
2301851,2305266,51.0
2301851,2305332,38.0
2301851,2305407,10.0
2301851,2305506,425.0
2301851,2306256,67.0
2301851,2306603,38.0
2301851,2306702,165.0
2301851,2307007,1.0
2301851,2307304,83.0
2301851,2307601,113.0
2301851,2307635,46.0
2301851,2307650,2106.0
2301851,2308005,4.0
2301851,2308351,23.0
2301851,2308708,464.0
2301851,2309458,78.0
2301851,2309706,42.0
2301851,2309805,10.0
2301851,2310209,13.0
2301851,2310506,104.0
2301851,2311306,4401.0
2301851,2311405,451.0
2301851,2311801,48.0
2301851,2312007,5.0
2301851,2312205,12.0
2301851,2312403,41.0
2301851,2312700,107.0
2301851,2312908,142.0
2301851,2313005,23.0
2301851,2313104,2.0
2301851,2313302,9.0
2301901,2300101,5567.0
2301901,2300200,2033.0
2301901,2300309,16248.0
2301901,2300408,8548.0
2301901,2300606,4166.0
2301901,2300705,3285.0
2301901,2300754,596.0
2301901,2300804,5000.0
2301901,2300903,180.0
2301901,2301000,1107.0
2301901,2301109,1029.0
2301901,2301208,297.0
2301901,2301257,149.0
2301901,2301307,9082.0
2301901,2301505,4478.0
2301901,2301604,12611.0
2301901,2301703,12077.0
2301901,2301802,3770.0
2301901,2301851,936.0
2301901,2301950,537.0
2301901,2302008,14637.0
2301901,2302057,86.0
2301901,2302107,542.0
2301901,2302206,470.0
2301901,2302305,1426.0
2301901,2302404,2419.0
2301901,2302503,26708.0
2301901,2302602,1624.0
2301901,2302701,16537.0
2301901,2302800,940.0
2301901,2303006,54.0
2301901,2303204,11485.0
2301901,2303303,6305.0
2301901,2303402,612.0
2301901,2303501,1203.0
2301901,2303600,8350.0
2301901,2303659,146.0
2301901,2303709,1122.0
2301901,2303808,9500.0
2301901,2303907,72.0
2301901,2303956,208.0
2301901,2304004,214.0
2301901,2304103,3546.0
2301901,2304202,47417.0
2301901,2304236,272.0
2301901,2304251,1916.0
2301901,2304269,3953.0
2301901,2304277,2623.0
2301901,2304285,3127.0
2301901,2304301,7690.0
2301901,2304350,80.0
2301901,2304400,28796.0
2301901,2304459,1057.0
2301901,2304509,62.0
2301901,2304657,284.0
2301901,2304707,1061.0
2301901,2304806,1794.0
2301901,2304905,151.0
2301901,2305001,2225.0
2301901,2305209,380.0
2301901,2305233,1073.0
2301901,2305266,75.0
2301901,2305308,1463.0
2301901,2305332,656.0
2301901,2305357,598.0
2301901,2305407,17062.0
2301901,2305506,34561.0
2301901,2305605,832.0
2301901,2305654,407.0
2301901,2305704,7448.0
2301901,2305803,1414.0
2301901,2305902,514.0
2301901,2306009,3250.0
2301901,2306108,88.0
2301901,2306207,289.0
2301901,2306256,636.0
2301901,2306306,1470.0
2301901,2306405,2276.0
2301901,2306504,13.0
2301901,2306553,1352.0
2301901,2306603,1036.0
2301901,2306702,5436.0
2301901,2306801,3117.0
2301901,2306900,13070.0
2301901,2307007,535.0
2301901,2307106,11849.0
2301901,2307205,5862.0
2301901,2307254,1897.0
2301901,2307304,102245.0
2301901,2307403,12460.0
2301901,2307502,9512.0
2301901,2307601,3218.0
2301901,2307635,734.0
2301901,2307650,3364.0
2301901,2307700,413.0
2301901,2307809,1497.0
2301901,2308005,145.0
2301901,2308104,21200.0
2301901,2308203,22.0
2301901,2308302,13279.0
2301901,2308351,7738.0
2301901,2308401,21177.0
2301901,2308500,11232.0
2301901,2308609,179.0
2301901,2308708,3571.0
2301901,2308906,206.0
2301901,2309003,75.0
2301901,2309102,29.0
2301901,2309201,9744.0
2301901,2309300,1198.0
2301901,2309409,2545.0
2301901,2309458,175.0
2301901,2309508,9238.0
2301901,2309607,566.0
2301901,2309706,136.0
2301901,2310001,79.0
2301901,2310209,228.0
2301901,2310258,704.0
2301901,2310308,11870.0
2301901,2310506,9234.0
2301901,2310605,8201.0
2301901,2310704,93.0
2301901,2310803,6609.0
2301901,2310852,26.0
2301901,2310902,6705.0
2301901,2311009,997.0
2301901,2311108,8578.0
2301901,2311207,6757.0
2301901,2311231,2238.0
2301901,2311264,6142.0
2301901,2311306,2644.0
2301901,2311355,4783.0
2301901,2311405,4192.0
2301901,2311504,2061.0
2301901,2311603,307.0
2301901,2311702,236.0
2301901,2311801,3820.0
2301901,2311900,6925.0
2301901,2311959,7539.0
2301901,2312007,298.0
2301901,2312106,5217.0
2301901,2312205,567.0
2301901,2312304,1496.0
2301901,2312403,49.0
2301901,2312502,578.0
2301901,2312601,10.0
2301901,2312700,8019.0
2301901,2312908,3573.0
2301901,2313005,8867.0
2301901,2313104,2717.0
2301901,2313203,636.0
2301901,2313252,4403.0
2301901,2313302,24235.0
2301901,2313351,155.0
2301901,2313401,2666.0
2301901,2313500,141.0
2301901,2313609,887.0
2301901,2313708,4856.0
2301901,2313757,22.0
2301901,2313955,315.0
2301901,2314003,18109.0
2301901,2314102,1157.0
2301950,2300101,12.0
2301950,2300150,416.0
2301950,2300200,29.0
2301950,2300309,78.0
2301950,2300705,2.0
2301950,2300903,11.0
2301950,2301000,879.0
2301950,2301109,100.0
2301950,2301208,106.0
2301950,2301406,37.0
2301950,2301851,12.0
2301950,2302107,750.0
2301950,2302206,79.0
2301950,2302404,186.0
2301950,2302701,5.0
2301950,2302800,100.0
2301950,2302909,89.0
2301950,2303501,325.0
2301950,2303709,449.0
2301950,2303956,204.0
2301950,2304103,69.0
2301950,2304202,81.0
2301950,2304285,1203.0
2301950,2304400,7959.0
2301950,2304459,31.0
2301950,2304954,155.0
2301950,2305209,37.0
2301950,2305233,817.0
2301950,2305266,118.0
2301950,2305332,48.0
2301950,2305357,5.0
2301950,2305407,14.0
2301950,2305506,160.0
2301950,2305803,15.0
2301950,2306256,218.0
2301950,2306306,22.0
2301950,2306405,21.0
2301950,2306504,516.0
2301950,2306801,9.0
2301950,2306900,16.0
2301950,2307007,39.0
2301950,2307106,4.0
2301950,2307254,44.0
2301950,2307304,98.0
2301950,2307403,27.0
2301950,2307601,143.0
2301950,2307650,2908.0
2301950,2307700,358.0
2301950,2308351,20.0
2301950,2308500,16.0
2301950,2308708,469.0
2301950,2309102,7.0
2301950,2309458,807.0
2301950,2309607,1146.0
2301950,2309706,384.0
2301950,2309805,29.0
2301950,2310209,158.0
2301950,2310258,29.0
2301950,2310308,30.0
2301950,2310506,129.0
2301950,2310704,15.0
2301950,2310803,4.0
2301950,2310852,35.0
2301950,2310902,43.0
2301950,2311306,234.0
2301950,2311405,200.0
2301950,2311504,19.0
2301950,2311603,1036.0
2301950,2311801,89.0
2301950,2311959,11.0
2301950,2312403,18.0
2301950,2312700,172.0
2301950,2312908,252.0
2301950,2313005,29.0
2301950,2313104,3.0
2301950,2313302,51.0
2301950,2313351,14.0
2301950,2313401,54.0
2302008,2300101,22.0
2302008,2300309,95.0
2302008,2301000,312.0
2302008,2301109,21.0
2302008,2301703,739.0
2302008,2301901,673.0
2302008,2302503,245.0
2302008,2303204,28.0
2302008,2303501,37.0
2302008,2303709,80.0
2302008,2304202,860.0
2302008,2304285,164.0
2302008,2304400,2148.0
2302008,2305407,44.0
2302008,2305506,317.0
2302008,2305704,105.0
2302008,2306256,117.0
2302008,2306900,47.0
2302008,2307007,7.0
2302008,2307205,13.0
2302008,2307304,3650.0
2302008,2307502,37.0
2302008,2307650,1043.0
2302008,2307700,75.0
2302008,2308104,311.0
2302008,2308302,189.0
2302008,2308401,119.0
2302008,2308708,251.0
2302008,2309706,4.0
2302008,2310258,129.0
2302008,2310605,58.0
2302008,2311108,17.0
2302008,2311504,2.0
2302008,2311801,5.0
2302008,2312908,7.0
2302057,2300200,58.0
2302057,2301000,197.0
2302057,2302404,53.0
2302057,2302503,55.0
2302057,2302602,1127.0
2302057,2303709,88.0
2302057,2303907,724.0
2302057,2304285,191.0
2302057,2304350,534.0
2302057,2304400,1148.0
2302057,2304707,646.0
2302057,2305357,4.0
2302057,2306256,39.0
2302057,2306405,25.0
2302057,2306553,55.0
2302057,2306900,4.0
2302057,2307007,4.0
2302057,2307254,54.0
2302057,2307304,15.0
2302057,2307650,1179.0
2302057,2307809,1.0
2302057,2307908,65.0
2302057,2308104,1.0
2302057,2308302,145.0
2302057,2308377,53.0
2302057,2308708,286.0
2302057,2309706,1.0
2302057,2311801,3.0
2302057,2312908,903.0
2302057,2313401,252.0
2302057,2313609,5.0
2302107,2300101,2.0
2302107,2300150,1594.0
2302107,2300200,19.0
2302107,2300705,2.0
2302107,2300903,28.0
2302107,2301000,1635.0
2302107,2301109,80.0
2302107,2301208,6521.0
2302107,2301406,2550.0
2302107,2301851,11.0
2302107,2301950,1306.0
2302107,2302206,60.0
2302107,2302404,204.0
2302107,2302503,9.0
2302107,2302800,89.0
2302107,2302909,3935.0
2302107,2303006,49.0
2302107,2303501,255.0
2302107,2303709,993.0
2302107,2303931,8.0
2302107,2303956,60.0
2302107,2304103,67.0
2302107,2304202,110.0
2302107,2304251,22.0
2302107,2304285,2493.0
2302107,2304350,17.0
2302107,2304400,22071.0
2302107,2304459,15.0
2302107,2304608,7.0
2302107,2304657,4.0
2302107,2304954,1226.0
2302107,2305100,3723.0
2302107,2305233,419.0
2302107,2305266,127.0
2302107,2305506,109.0
2302107,2305803,8.0
2302107,2306009,1.0
2302107,2306256,832.0
2302107,2306306,40.0
2302107,2306405,169.0
2302107,2306504,2492.0
2302107,2306603,3.0
2302107,2306702,8.0
2302107,2306900,12.0
2302107,2307304,19.0
2302107,2307601,60.0
2302107,2307635,38.0
2302107,2307650,7124.0
2302107,2307700,2012.0
2302107,2307809,6.0
2302107,2308500,13.0
2302107,2308708,629.0
2302107,2309102,4443.0
2302107,2309458,970.0
2302107,2309607,367.0
2302107,2309706,1327.0
2302107,2309805,3888.0
2302107,2310100,1084.0
2302107,2310209,25.0
2302107,2310258,229.0
2302107,2310407,8.0
2302107,2310506,53.0
2302107,2310704,50.0
2302107,2310852,4.0
2302107,2311306,605.0
2302107,2311405,156.0
2302107,2311603,3895.0
2302107,2311702,7.0
2302107,2311801,174.0
2302107,2312403,25.0
2302107,2312502,24.0
2302107,2312700,17.0
2302107,2312908,767.0
2302107,2313302,23.0
2302107,2313401,11.0
2302107,2313500,20.0
2302107,2313609,3.0
2302206,2300101,41.0
2302206,2300150,43.0
2302206,2300200,262.0
2302206,2300309,35.0
2302206,2300705,62.0
2302206,2300754,118.0
2302206,2300804,35.0
2302206,2300903,30.0
2302206,2301000,2498.0
2302206,2301109,4109.0
2302206,2301208,118.0
2302206,2301406,152.0
2302206,2301604,34.0
2302206,2301901,32.0
2302206,2301950,180.0
2302206,2302057,5.0
2302206,2302107,403.0
2302206,2302305,108.0
2302206,2302404,366.0
2302206,2302503,92.0
2302206,2302602,44.0
2302206,2302701,43.0
2302206,2302800,329.0
2302206,2302909,127.0
2302206,2303006,132.0
2302206,2303105,56.0
2302206,2303204,12.0
2302206,2303402,13.0
2302206,2303501,11692.0
2302206,2303709,2146.0
2302206,2303808,10.0
2302206,2303956,87.0
2302206,2304004,9.0
2302206,2304103,81.0
2302206,2304202,206.0
2302206,2304236,5.0
2302206,2304251,127.0
2302206,2304285,3403.0
2302206,2304350,57.0
2302206,2304400,27915.0
2302206,2304459,2404.0
2302206,2304509,10.0
2302206,2304608,49.0
2302206,2304707,28.0
2302206,2304954,69.0
2302206,2305001,23.0
2302206,2305100,144.0
2302206,2305209,14.0
2302206,2305233,800.0
2302206,2305266,16.0
2302206,2305308,24.0
2302206,2305332,49.0
2302206,2305357,1147.0
2302206,2305407,64.0
2302206,2305506,261.0
2302206,2305605,10.0
2302206,2305704,8.0
2302206,2305803,10.0
2302206,2305902,6.0
2302206,2306009,28.0
2302206,2306108,120.0
2302206,2306207,24.0
2302206,2306256,625.0
2302206,2306306,220.0
2302206,2306405,337.0
2302206,2306504,22.0
2302206,2306553,552.0
2302206,2306603,15.0
2302206,2306702,62.0
2302206,2306801,13.0
2302206,2306900,91.0
2302206,2307007,150.0
2302206,2307106,14.0
2302206,2307254,92.0
2302206,2307304,148.0
2302206,2307403,60.0
2302206,2307502,27.0
2302206,2307601,421.0
2302206,2307635,51.0
2302206,2307650,5001.0
2302206,2307700,443.0
2302206,2307809,258.0
2302206,2307908,6.0
2302206,2308005,17.0
2302206,2308203,25.0
2302206,2308302,8.0
2302206,2308351,17.0
2302206,2308401,10.0
2302206,2308500,18.0
2302206,2308609,9.0
2302206,2308708,1263.0
2302206,2308906,55.0
2302206,2309003,7.0
2302206,2309102,89.0
2302206,2309201,5.0
2302206,2309300,40.0
2302206,2309409,19.0
2302206,2309458,32.0
2302206,2309607,954.0
2302206,2309706,256.0
2302206,2309805,243.0
2302206,2310001,36.0
2302206,2310100,190.0
2302206,2310209,408.0
2302206,2310258,356.0
2302206,2310308,21.0
2302206,2310407,31.0
2302206,2310506,44.0
2302206,2310605,7.0
2302206,2310704,157.0
2302206,2310803,12.0
2302206,2310852,1779.0
2302206,2311009,2.0
2302206,2311108,7.0
2302206,2311231,35.0
2302206,2311264,22.0
2302206,2311306,203.0
2302206,2311405,97.0
2302206,2311504,92.0
2302206,2311603,278.0
2302206,2311702,23.0
2302206,2311801,368.0
2302206,2311900,35.0
2302206,2312007,20.0
2302206,2312106,15.0
2302206,2312205,30.0
2302206,2312304,39.0
2302206,2312403,480.0
2302206,2312502,55.0
2302206,2312601,105.0
2302206,2312700,112.0
2302206,2312908,221.0
2302206,2313005,11.0
2302206,2313104,80.0
2302206,2313203,22.0
2302206,2313302,60.0
2302206,2313351,67.0
2302206,2313401,83.0
2302206,2313500,358.0
2302206,2313559,9.0
2302206,2313609,25.0
2302206,2313708,13.0
2302206,2313757,84.0
2302206,2313807,19.0
2302206,2313906,5.0
2302206,2314003,5.0
2302206,2314102,43.0
2302305,2300200,4113.0
2302305,2300754,187.0
2302305,2301000,633.0
2302305,2301109,22.0
2302305,2301950,26.0
2302305,2302057,634.0
2302305,2302107,4.0
2302305,2302404,189.0
2302305,2302503,109.0
2302305,2302602,763.0
2302305,2302800,133.0
2302305,2303402,7.0
2302305,2303709,336.0
2302305,2303907,450.0
2302305,2303956,1.0
2302305,2304004,14.0
2302305,2304103,26.0
2302305,2304202,35.0
2302305,2304251,3477.0
2302305,2304277,39.0
2302305,2304285,485.0
2302305,2304350,896.0
2302305,2304400,2734.0
2302305,2304509,18.0
2302305,2304657,4.0
2302305,2304707,475.0
2302305,2305001,49.0
2302305,2305233,88.0
2302305,2305308,15.0
2302305,2305407,11.0
2302305,2305506,28.0
2302305,2305704,7.0
2302305,2305803,141.0
2302305,2305902,17.0
2302305,2306009,17.0
2302305,2306108,12.0
2302305,2306256,124.0
2302305,2306306,48.0
2302305,2306405,722.0
2302305,2306553,779.0
2302305,2306603,107.0
2302305,2307007,61.0
2302305,2307254,2207.0
2302305,2307304,58.0
2302305,2307403,3.0
2302305,2307601,40.0
2302305,2307650,1704.0
2302305,2307809,2433.0
2302305,2307908,25.0
2302305,2308005,123.0
2302305,2308203,24.0
2302305,2308302,1559.0
2302305,2308609,6.0
2302305,2308708,284.0
2302305,2308807,59.0
2302305,2308906,564.0
2302305,2309003,91.0
2302305,2309201,2.0
2302305,2309300,8.0
2302305,2309458,6.0
2302305,2309904,7.0
2302305,2310209,111.0
2302305,2310258,50.0
2302305,2310704,81.0
2302305,2311306,50.0
2302305,2311504,10.0
2302305,2311801,10.0
2302305,2312007,23.0
2302305,2312205,14.0
2302305,2312304,42.0
2302305,2312403,5.0
2302305,2312809,54.0
2302305,2312908,2028.0
2302305,2313351,50.0
2302305,2313401,354.0
2302305,2313500,89.0
2302305,2313609,39.0
2302305,2313807,7.0
2302305,2313906,38.0
2302305,2314102,38.0
2302404,2300101,201.0
2302404,2300150,608.0
2302404,2300200,4624.0
2302404,2300309,1449.0
2302404,2300408,642.0
2302404,2300507,856.0
2302404,2300606,660.0
2302404,2300705,656.0
2302404,2300754,425.0
2302404,2300804,363.0
2302404,2300903,618.0
2302404,2301000,947.0
2302404,2301109,949.0
2302404,2301208,249.0
2302404,2301257,562.0
2302404,2301307,1617.0
2302404,2301406,119.0
2302404,2301505,454.0
2302404,2301604,1385.0
2302404,2301703,1799.0
2302404,2301802,441.0
2302404,2301851,1262.0
2302404,2301901,1553.0
2302404,2301950,1008.0
2302404,2302008,669.0
2302404,2302057,624.0
2302404,2302107,899.0
2302404,2302206,1143.0
2302404,2302305,3071.0
2302404,2302503,2059.0
2302404,2302602,2180.0
2302404,2302701,1673.0
2302404,2302800,5034.0
2302404,2302909,241.0
2302404,2303006,1063.0
2302404,2303105,107.0
2302404,2303204,698.0
2302404,2303303,2708.0
2302404,2303402,1501.0
2302404,2303501,1672.0
2302404,2303600,7.0
2302404,2303659,1526.0
2302404,2303709,1796.0
2302404,2303808,1565.0
2302404,2303907,663.0
2302404,2303931,408.0
2302404,2303956,554.0
2302404,2304004,1171.0
2302404,2304103,3755.0
2302404,2304202,1819.0
2302404,2304236,1804.0
2302404,2304251,2544.0
2302404,2304269,220.0
2302404,2304277,476.0
2302404,2304285,728.0
2302404,2304301,457.0
2302404,2304350,1508.0
2302404,2304400,15165.0
2302404,2304459,187.0
2302404,2304509,979.0
2302404,2304608,786.0
2302404,2304657,1037.0
2302404,2304707,1393.0
2302404,2304905,527.0
2302404,2304954,73.0
2302404,2305001,1823.0
2302404,2305100,49.0
2302404,2305209,1461.0
2302404,2305233,581.0
2302404,2305266,529.0
2302404,2305308,1433.0
2302404,2305332,716.0
2302404,2305357,350.0
2302404,2305407,1955.0
2302404,2305506,3342.0
2302404,2305605,2588.0
2302404,2305654,865.0
2302404,2305704,880.0
2302404,2305803,1417.0
2302404,2305902,2671.0
2302404,2306009,950.0
2302404,2306108,639.0
2302404,2306207,247.0
2302404,2306256,224.0
2302404,2306306,1088.0
2302404,2306405,2055.0
2302404,2306504,292.0
2302404,2306553,1834.0
2302404,2306603,3390.0
2302404,2306801,224.0
2302404,2306900,1714.0
2302404,2307007,88.0
2302404,2307106,680.0
2302404,2307205,312.0
2302404,2307254,3133.0
2302404,2307304,2584.0
2302404,2307403,4307.0
2302404,2307502,1242.0
2302404,2307601,421.0
2302404,2307635,5421.0
2302404,2307650,4380.0
2302404,2307700,926.0
2302404,2307809,2749.0
2302404,2307908,282.0
2302404,2308005,2015.0
2302404,2308104,1488.0
2302404,2308203,726.0
2302404,2308302,959.0
2302404,2308351,289.0
2302404,2308401,922.0
2302404,2308500,1283.0
2302404,2308609,4517.0
2302404,2308708,1743.0
2302404,2308807,348.0
2302404,2308906,1287.0
2302404,2309003,1101.0
2302404,2309102,89.0
2302404,2309201,1502.0
2302404,2309300,2402.0
2302404,2309409,2722.0
2302404,2309458,67.0
2302404,2309508,1007.0
2302404,2309607,478.0
2302404,2309706,360.0
2302404,2309805,178.0
2302404,2309904,603.0
2302404,2310001,68.0
2302404,2310100,109.0
2302404,2310209,64.0
2302404,2310258,292.0
2302404,2310308,1871.0
2302404,2310407,821.0
2302404,2310506,4633.0
2302404,2310605,1453.0
2302404,2310704,1167.0
2302404,2310803,952.0
2302404,2310852,854.0
2302404,2310902,611.0
2302404,2310951,249.0
2302404,2311009,1192.0
2302404,2311108,1333.0
2302404,2311207,843.0
2302404,2311231,585.0
2302404,2311264,1295.0
2302404,2311306,3980.0
2302404,2311355,1514.0
2302404,2311405,4685.0
2302404,2311504,76.0
2302404,2311603,904.0
2302404,2311702,672.0
2302404,2311801,918.0
2302404,2311900,621.0
2302404,2311959,287.0
2302404,2312007,1684.0
2302404,2312106,734.0
2302404,2312205,2242.0
2302404,2312304,1549.0
2302404,2312403,620.0
2302404,2312502,114.0
2302404,2312601,527.0
2302404,2312700,2767.0
2302404,2312809,536.0
2302404,2312908,3662.0
2302404,2313005,364.0
2302404,2313104,184.0
2302404,2313203,2168.0
2302404,2313252,455.0
2302404,2313302,2093.0
2302404,2313351,845.0
2302404,2313401,2995.0
