origin,ncm,export
2305233,6908,104109.39862535267
2305233,6909,23032.77500814385
2305233,6910,342643.8656197313
2305233,6911,10529.218698977415
2305233,6912,4699.81754044845
2305233,6913,10346.688571567387
2305233,6914,68401.12285055581
2305233,7001,1046.7758696849344
2305233,7002,4658.647125166752
2305233,7003,404.0012129788739
2305233,7005,43203.794339433516
2305233,7006,348.57176883125476
2305233,7007,35820.53112758021
2305233,7009,65003.081284992244
2305233,7010,35826067.04731548
2305233,7011,1386.3331697982574
2305233,7013,1959862.5945626781
2305233,7014,716.1839684625493
2305233,7015,3076.5242861350325
2305233,7016,7285561.927966166
2305233,7017,70203.44703243897
2305233,7018,12064.056512200546
2305233,7019,344146.7626139867
2305233,7020,4683.614285930819
2305233,7105,22131.879864023937
2305233,7113,75.17271899013997
2305233,7116,1593.968422116648
2305233,7117,10268.63384153545
2305233,7201,61174.102334262076
2305233,7204,131321.44759888054
2305233,7205,5167.242160065035
2305233,7206,2276.6847608649277
2305233,7208,61183.44272295778
2305233,7209,26867.32977241264
2305233,7210,21536.920134935925
2305233,7212,14335.238407883337
2305233,7213,36223.85200027849
2305233,7214,282974.03063447867
2305233,7215,15987.12442664031
2305233,7216,99143.27763436126
2305233,7217,60436.7123979065
2305233,7218,43344.719061030155
2305233,7219,48346.936164416074
2305233,7220,547.822926328367
2305233,7222,17690.679117564836
2305233,7225,3712.392513196859
2305233,7226,3672.738299807945
2305233,7228,7210.918608947238
2305233,7229,1022.8656174432597
2305233,7301,10221.920141638886
2305233,7302,6408.466007880076
2305233,7303,2550.83419559497
2305233,7304,21298.331149818456
2305233,7306,91020.58645716136
2305233,7307,83762.36643924867
2305233,7308,2506226.29623231
2305233,7309,109447.71075612394
2305233,7310,2018843.5411391747
2305233,7311,20037391.52223579
2305233,7312,6636.125267847308
2305233,7313,76677.631697465
2305233,7314,332579.18822246214
2305233,7315,17842.977787034073
2305233,7317,44932.81624829624
2305233,7318,751141.214751763
2305233,7319,4149.554582248862
2305233,7320,12334.113784187157
2305233,7321,192451.02417532282
2305233,7323,562812.1360184011
2305233,7324,45554.387241072785
2305233,7325,6020252.445228854
2305233,7326,4428382.793502521
2305233,7403,1458.22489491003
2305233,7404,8379.583573832848
2305233,7407,10813.565909360774
2305233,7408,578.3533995471623
2305233,7409,2852.839777849685
2305233,7410,1565.0272443141614
2305233,7411,8390.995947181807
2305233,7412,1432.012470595865
2305233,7413,11643.007277153174
2305233,7415,5233.417365683514
2305233,7418,3472.5139576248357
2305233,7419,435.5379505072068
2305233,7508,310.34638633377136
2305233,7602,11842.277763462069
2305233,7604,321267.6959675675
2305233,7605,321.70416798827773
2305233,7606,1208305.0227295537
2305233,7607,76612.42877779764
2305233,7608,3426.060614492267
2305233,7609,54351.56043178342
2305233,7610,232944.6720868228
2305233,7612,124421.44707473485
2305233,7613,207901.26237564863
2305233,7615,32909.58868515849
2305233,7616,410957.993844838
2305233,7901,12415.62996298082
2305233,7903,4337.291758818449
2305233,7907,20547.604097020463
2305233,8001,841.0864525624179
2305233,8003,1797.5104174197718
2305233,8105,112.16516309815466
2305233,8107,264.437157586172
2305233,8111,1322.1857879308602
2305233,8201,42073.14161667026
2305233,8202,24334.46024608553
2305233,8203,27768.92282296885
2305233,8204,37589.896982977254
2305233,8205,114540.28362542078
2305233,8206,1057.1906002222252
2305233,8207,74635.23873203139
2305233,8208,272554.68636006344
2305233,8209,6550.038268666824
2305233,8210,262.71529867221227
2305233,8211,161575.00351952517
2305233,8212,1178695.3281523946
2305233,8213,36466.158101244415
2305233,8214,29360.85283896334
2305233,8215,185323.21137588538
2305233,8301,162704.0219709486
2305233,8302,88681.96975241361
2305233,8303,14696.686329787814
2305233,8305,3900.8374780371214
2305233,8306,17895.0100230303
2305233,8307,10021.871723433662
2305233,8308,436292.06976508093
2305233,8309,597894.7309027022
2305233,8310,31425.16611110685
2305233,8311,27249.1041236368
2305233,8401,8076.200966856434
2305233,8402,109684.43809779675
2305233,8404,11669.377094465435
2305233,8405,99127.3272373752
2305233,8407,1095.9152975424845
2305233,8408,301956.56064458936
2305233,8409,2092019.042372287
2305233,8410,253.8294394417912
2305233,8411,5711.348084603764
2305233,8412,250427.04099158765
2305233,8413,3886685.839054863
2305233,8414,2739037.1567733707
2305233,8415,305319.95390894375
2305233,8417,7732.656847565325
2305233,8418,5515840.1586581385
2305233,8419,350151.4547558265
2305233,8420,942072.2802288743
2305233,8421,827632.7499556525
2305233,8422,543143.56282852
2305233,8423,52312.27722847268
2305233,8424,600698.3514337954
2305233,8425,401919.224408217
2305233,8426,217807.25298383672
2305233,8427,8750993.29335422
2305233,8428,374644.83432122617
2305233,8429,113519473.05789357
2305233,8430,148965.2252607547
2305233,8431,257047.25951840114
2305233,8432,157105.3328691959
2305233,8433,1742.7424420573798
2305233,8434,308058.25492855516
2305233,8435,3672.738299807945
2305233,8436,820903.505042077
2305233,8438,759992.2676684471
2305233,8439,2542.523490298564
2305233,8440,13430.513967117246
2305233,8441,176608.88520758023
2305233,8442,172346.3690292638
2305233,8443,690326.3443896961
2305233,8445,60763.58627663656
2305233,8448,4052885.713000905
2305233,8449,254.5351658808351
2305233,8450,144778.5897635505
2305233,8451,249914.68865489442
2305233,8452,727216.6357452655
2305233,8453,92280.65764720898
2305233,8455,2349.8247576358795
2305233,8456,7479.943916788952
2305233,8458,353.5210637233821
2305233,8459,3712.8196196484478
2305233,8460,12408.128744394015
2305233,8461,3069.9719220367233
2305233,8462,152205.16381117387
2305233,8464,15974.539039845968
2305233,8465,84558.67375950966
2305233,8466,217623.82178749042
2305233,8467,187525.274976844
2305233,8468,9037.286638840787
2305233,8470,9492.651805300953
2305233,8471,1513245.0942177975
2305233,8472,7148.438531968395
2305233,8473,55862.08447099857
2305233,8474,496883.7941951655
2305233,8477,2535112.192480286
2305233,8479,1129003.5482162824
2305233,8480,594075.2813785559
2305233,8481,827412.8003874562
2305233,8482,1257317.4741339188
2305233,8483,8011576.934879198
2305233,8484,22126.372868374496
2305233,8487,126353.8714463784
2305233,8501,4347464.972937803
2305233,8502,823736.9559301377
2305233,8503,12741627.541409675
2305233,8504,1119649.0540104462
2305233,8505,4997.423788902011
2305233,8506,90479.51188574004
2305233,8507,427555.6930370001
2305233,8508,24188.63111249131
2305233,8509,60809.65058273813
2305233,8510,21438.914716551466
2305233,8511,71162.2283774378
2305233,8512,64998.560449270044
2305233,8513,33719.264346948126
2305233,8514,1272.6758294041756
2305233,8515,34195.78755768742
2305233,8516,190553.80032039565
2305233,8517,474248.9469165442
2305233,8518,99872.50656878237
2305233,8521,12073.658935657812
2305233,8522,641.4951623976549
2305233,8523,73324.91064355674
2305233,8525,84065.56562533604
2305233,8526,15514.814517288612
2305233,8527,53236.04973620571
2305233,8528,557611.7735397264
2305233,8529,11991.390810360144
2305233,8530,2264005.0766038536
2305233,8531,60555.193520505265
2305233,8532,12572.057468709798
2305233,8533,300.9666223902641
2305233,8534,287.76614587083304
2305233,8535,422453.59783079
2305233,8536,349666.45030193357
2305233,8537,1091163.6249062964
2305233,8538,242569.06727400972
2305233,8539,252829.01715550257
2305233,8540,33837.02004873101
2305233,8541,21831.814425484496
2305233,8542,81116.38980563745
2305233,8543,392177.6910284361
2305233,8544,4612337.706895573
2305233,8545,579.9417213139745
2305233,8546,15046.162791561017
2305233,8547,433.02374572291194
2305233,8548,19439.09576455731
2305233,8603,33047.929186975234
2305233,8607,813.0984465637788
2305233,8608,2017.5312003256959
2305233,8609,2497506.929470858
2305233,8701,210556.4802122261
2305233,8702,20774.73090669422
2305233,8703,117968417.45690893
2305233,8704,1370115.578033144
2305233,8705,223056.7770105096
2305233,8707,36727.38299807945
2305233,8708,1022550.1845252208
2305233,8709,46664.780411486434
2305233,8711,25984.327858955436
2305233,8712,68676.0315821844
2305233,8713,283.29178509128485
2305233,8714,188357.8558287414
2305233,8715,5482.687202438289
2305233,8716,856572.4762106594
2305233,8903,202725.6806025071
2305233,8905,243333.5237224004
2305233,8907,102588.34081839294
2305233,9001,10039.750099168443
2305233,9002,109.96253930103312
2305233,9003,147744.90347988252
2305233,9004,2291140.1011725003
2305233,9010,30890.15364153589
2305233,9013,915.8259261058062
2305233,9014,7268.161155050089
2305233,9015,3735.960309629284
2305233,9016,353.5210637233821
2305233,9017,20543.93556192451
2305233,9018,96397.2350411112
2305233,9019,5810.17074860184
2305233,9020,2065.750881522494
2305233,9021,4625.406986342603
2305233,9022,176.76053186169105
2305233,9023,2387.2798948751642
2305233,9024,8747.728082482563
2305233,9025,3488.2867712178236
2305233,9026,65099.213881678625
2305233,9027,44178.996058034725
2305233,9028,4347.645952180929
2305233,9029,15487.595787568825
2305233,9030,50108.60482027829
2305233,9031,248893.45866749255
2305233,9032,140809.4722436577
2305233,9033,51211.87071129484
2305233,9102,2027.4044485137074
2305233,9103,43694.766027577796
2305233,9105,596.4526998888102
2305233,9106,6152.875454860783
2305233,9107,635.6922554664453
2305233,9109,2251.6817111733376
2305233,9202,2785.065580180249
2305233,9205,282.0249637959653
2305233,9207,1999.529277261998
2305233,9208,151.08895204868526
2305233,9209,20028.698680821406
2305233,9301,765.182443202964
2305233,9401,488708.25551646185
2305233,9402,1407.862284171997
2305233,9403,5633271.039201207
2305233,9404,430178.0554971153
2305233,9405,743345.6701216284
2305233,9503,1632818.430888552
2305233,9504,22489.063195826093
2305233,9505,109095.35761419278
2305233,9506,254084.8978724972
2305233,9507,191.1488391552327
2305233,9601,202922.40963396383
2305233,9603,500272.5718746286
2305233,9604,13197.03856131773
2305233,9605,13759.948171305468
2305233,9606,577503.5261777126
2305233,9607,534962.1457980294
2305233,9608,20498.999733767425
2305233,9609,21664.562203401805
2305233,9610,5195.676750589274
2305233,9611,13606.86776719792
2305233,9612,4304.284531249187
2305233,9613,8151.17454430574
2305233,9615,45806.588846190316
2305233,9616,306.01860941602143
2305233,9617,97353.23400270063
2305233,9618,2345.7536662301295
2305233,9619,663550.7258362452
2305233,9701,67382.30261384862
2305266,105,23718360.286773182
2305266,201,163.29844975510466
2305266,202,2722.9858979879673
2305266,203,5516.2158085392575
2305266,206,613.3272981095597
2305266,207,10329.790116747488
2305266,210,294.42887187484007
2305266,303,77.88635478109724
2305266,401,3423.722123110042
2305266,402,430059.058009591
2305266,403,348766.35915192857
2305266,405,931219.2934892589
2305266,406,14233595.221307946
2305266,407,1500.6808693015264
2305266,408,361.75003157788336
2305266,701,1010.0096790577027
2305266,702,620.4294668345356
2305266,706,974.4454600471304
2305266,709,206.77447017180617
2305266,712,1047.5536160251258
2305266,713,858.1916990649106
2305266,714,353.76145804671404
2305266,803,318.1689573510439
2305266,804,742.9598675210598
2305266,805,613.7479187301636
2305266,806,242.65685813972948
2305266,807,108.88448762680169
2305266,808,1554.9553283660218
2305266,901,4178.51723189824
2305266,1005,185201.84685292028
2305266,1006,40081.44224892532
2305266,1101,2915.068373722165
2305266,1102,7515.987189863333
2305266,1104,767.7346916362176
2305266,1106,435.0746177179549
2305266,1108,1493.1440577510098
2305266,1507,9205.75486949638
2305266,1509,83.2977046396442
2305266,1516,88.14571919539068
2305266,1517,2333.007647687797
2305266,1601,19455.427099168133
2305266,1602,1471.0477548759818
2305266,1604,658.0650285143308
2305266,1701,2803.748888716486
2305266,1704,1419.2588162890963
2305266,1806,2856.3093241344945
2305266,1901,3353.570233201943
2305266,1902,7924.452770793203
2305266,1904,253.2720331547559
2305266,1905,8269.678799035219
2305266,2001,28093.57333209208
2305266,2003,248.08694167852062
2305266,2005,2290.0760842594577
2305266,2006,547.5970572862444
2305266,2007,528.1038914411058
2305266,2008,211.79446927667823
2305266,2101,259.11168705145053
2305266,2103,5203.592118662896
2305266,2104,344.8709475085366
2305266,2105,643.14952704313
2305266,2106,240811.5398940784
2305266,2201,4402.673943376212
2305266,2202,31109.662211286915
2305266,2203,5701.983060856114
2305266,2204,1953.6008915820953
2305266,2206,4835.226665916869
2305266,2207,58814.73928337058
2305266,2208,6102.075004658824
2305266,2304,16604.0147012705
2305266,2306,3747.32327546785
2305266,2309,116436.17828096023
2305266,2402,602.4204508262924
2305266,2505,452.16764038167787
2305266,2517,1012.5981566302886
2305266,2522,271.1160273980833
2305266,2523,22863.02926938046
2305266,2707,1969.2892255533075
2305266,2710,2014464.6188994783
2305266,2711,779845.4557309342
2305266,2828,383.4338784999494
2305266,2847,76.24604710401293
2305266,2933,128.69275002527039
2305266,3002,302.1401318593583
2305266,3003,328.435270233269
2305266,3004,4042.9840362680925
2305266,3102,1294.8323190572326
2305266,3208,403.2831841163471
2305266,3209,88.79742078603911
2305266,3215,127.6918082168856
2305266,3303,200.93092100400347
2305266,3304,344.3118701303953
2305266,3305,7461.192868241489
2305266,3306,5000.0368739982005
2305266,3307,1879.0270864167148
2305266,3401,3879.2709187104624
2305266,3402,10331.068744951246
2305266,3506,454.24444872136314
2305266,3605,81.53479025573638
2305266,3808,953.5827393049301
2305266,3809,664.8924672635064
2305266,3819,130.93312038815324
2305266,3917,1358.5779940736425
2305266,3918,522.9979338926514
2305266,3920,383.10870126224876
2305266,3922,261.4137410431167
2305266,3923,4978.043290017884
2305266,3924,1318.7730344458062
2305266,3925,521.2880197239502
2305266,3926,102.30899584154677
2305266,4011,74.3802960477105
2305266,4013,251.4595326264417
2305266,4401,833064.257251925
2305266,4404,6225.291418174466
2305266,4407,672651.5196937402
2305266,4802,134.3380042148852
2305266,4811,80.50642353179015
2305266,4818,824.2805823236326
2305266,4820,211.56821579589524
2305266,4821,292.9699759288412
2305266,4902,116.66195102871609
2305266,5208,10878.170340845669
2305266,5209,2200.7357737563184
2305266,5210,20900.275889026554
2305266,5211,40331.73150913835
2305266,5212,1811.3284201758818
2305266,5407,52439.42582934645
2305266,5607,323.7699937420703
2305266,5806,2538.8318428349407
2305266,5807,3359.203418643414
2305266,6006,1412.0944215101588
2305266,6103,26822.528286559726
2305266,6104,5672.945153912966
2305266,6106,515.7034655830108
2305266,6109,1722.3546224603176
2305266,6112,276.8706266868784
2305266,6204,970.5638549056516
2305266,6305,158.1921840493278
2305266,6307,175.1762530362859
2305266,6308,71.998099837904
2305266,6402,3182.722907211285
2305266,6403,538.6128298101862
2305266,6805,882.2215657426228
2305266,6901,747.890312640992
2305266,6904,349156.88444529416
2305266,6910,429.8551473496277
2305266,7001,1614.687630544299
2305266,7010,817.2212212970837
2305266,7216,10613.324530048083
2305266,7217,231.25933904528767
2305266,7306,809.563235926545
2305266,7311,2622560.729568222
2305266,7313,1492.8419451646369
2305266,7317,3771.7179142254263
2305266,7318,1070.4547105331267
2305266,7321,1751.5449663967652
2305266,7323,237.23231805924314
2305266,7324,608.5570355166813
2305266,7607,191.39025631533858
2305266,7615,148.96626544021026
2305266,8201,85.51634685955585
2305266,8202,1494.269735761497
2305266,8203,173.37457247586633
2305266,8211,103.88876342867599
2305266,8212,627.6710823127955
2305266,8215,310.81571922559755
2305266,8301,625.5678020501285
2305266,8308,54555.37055379232
2305266,8311,113.54334746458697
2305266,8409,252.06634837254163
2305266,8413,6246.3071115582425
2305266,8414,1117.833603493334
2305266,8415,1877.9038904986057
2305266,8418,13601.039809167572
2305266,8421,1747.6584483570655
2305266,8423,350.12019109036316
2305266,8424,1660.4376398665722
2305266,8429,199565.94845605284
2305266,8431,282.8168509787057
2305266,8443,1166.619510287161
2305266,8450,238.27319694955955
2305266,8467,448.99147192182
2305266,8471,1212.0036389366219
2305266,8481,367.995998778921
2305266,8483,922.8144821298923
2305266,8501,30217.79040973705
2305266,8506,76.64742537429802
2305266,8507,738.1949566086513
2305266,8508,210.69855397913574
2305266,8509,155.54926803828812
2305266,8511,231.01500768243974
2305266,8513,125.7839412918225
2305266,8516,1752.0503918130817
2305266,8518,421.3971079582715
2305266,8523,212.11263823402925
2305266,8525,603.434165587244
2305266,8526,916.7616695729016
2305266,8528,7079.288603256928
2305266,8536,923.3975849225094
2305266,8539,2399.715211932938
2305266,8543,183.45327807540684
2305266,8701,188861.19006085658
2305266,8704,81670.45028221828
2305266,8708,1921.2222831163692
2305266,8712,321.209238499065
2305266,8714,303.80211033189386
2305266,8716,390.03271918473297
2305266,9001,22955.013540639782
2305266,9004,133.4400607130278
2305266,9011,1749.7878570052521
2305266,9027,14140.842548935285
2305266,9401,926.5389427061662
2305266,9403,2395.727403798067
2305266,9404,791.1801406129291
2305266,9405,1911.064166275859
2305266,9505,148.48880946123523
2305266,9506,3913.47817541784
2305266,9603,2282.167248944499
2305266,9608,394.9820140768604
2305266,9617,133.50219803021827
2305266,9619,13136.112180592543
2305308,101,347.2941336298393
2305308,105,6734617.023752849
2305308,201,222801.83288721068
2305308,202,8941.944840649434
2305308,203,6930.951570968341
2305308,204,719.9007796219549
2305308,206,2242.2068732038583
2305308,207,201250.70788731618
2305308,210,7657.016533747979
2305308,301,13813.835564991154
2305308,302,1943.4197001977643
2305308,303,155116.87865975138
2305308,304,2756.4045890913117
2305308,305,353.0193364617531
2305308,401,23290.96548795303
2305308,402,353583.7647030155
2305308,403,21897.633086450125
2305308,404,132.35392199464826
2305308,405,1374.9889310804763
2305308,406,17501.650428302
2305308,407,47558.925051729515
2305308,409,84.76090209931242
2305308,602,84.84505529361171
2305308,701,36392.12396972871
2305308,702,5023486.016004254
2305308,703,3841831.2620898243
2305308,704,852709.473668441
2305308,705,1764.7359694534573
2305308,706,6024952.2450234685
2305308,707,12337.517462039765
2305308,709,900594.5165750071
2305308,710,628411.7340858636
2305308,712,4565.359047721142
2305308,713,53079.96064002669
2305308,714,502576.90363111795
2305308,801,98030.11032276021
2305308,802,318.1689573510439
2305308,803,136289.02383961718
2305308,804,3937090.53433404
2305308,805,1252985.4503728542
2305308,806,7048278.526367416
2305308,807,8220543.145173345
2305308,808,341460.72678042564
2305308,809,730664.8062111264
2305308,810,362690.6158268654
2305308,811,591.9140854814807
2305308,813,76.36054976425054
2305308,901,70493.10231323767
2305308,909,75.27644419286365
2305308,910,92.80275135954716
2305308,1002,5656.016981704235
2305308,1003,1187.8307741105639
2305308,1005,22299.948488174872
2305308,1006,872450.1249185716
2305308,1008,540.3215937948172
2305308,1101,314750.40372658847
2305308,1102,29714.130790322113
2305308,1103,1386.080970124032
2305308,1104,10490.724978990736
2305308,1105,125.40197650864248
2305308,1106,2019.1995318272523
2305308,1108,6019.0223481197345
2305308,1206,340.5362951581927
2305308,1209,1046046.9538368355
2305308,1211,705.1108953684308
2305308,1302,1567.956536349679
2305308,1507,18939.069080364727
2305308,1509,3202.862635237267
2305308,1512,1691.7912274648509
2305308,1514,5554.810293687648
2305308,1515,451.9072983187421
2305308,1516,330.8078024485378
2305308,1517,23858.64912056783
2305308,1601,32230.021784179437
2305308,1602,128939.95083755221
2305308,1604,5219.056045334149
2305308,1701,694629.6174511071
2305308,1702,154.2550085919337
2305308,1704,27416.773536892506
2305308,1806,34823.46007891008
2305308,1901,58714.824645193505
2305308,1902,618451.7367534575
2305308,1903,591.940354952432
2305308,1904,2901.8812657585345
2305308,1905,292046.92742986174
2305308,2002,18209.62635805573
2305308,2004,3150.1167366329
2305308,2005,7135.598830119432
2305308,2007,6698.486185131973
2305308,2008,3697.9938099378332
2305308,2009,548747.2283394336
2305308,2101,682.5680250090586
2305308,2102,781.4467946327811
2305308,2103,23397.803859442465
2305308,2104,34740.95291581319
2305308,2105,1850.268540386842
2305308,2106,491830.52187220554
2305308,2201,23419.358345915683
2305308,2202,679185.697140376
2305308,2203,82187.71776597742
2305308,2204,2558.459060832322
2305308,2205,167.74130362882846
2305308,2206,5719.062212013372
2305308,2207,3743.4914853066184
2305308,2208,15912.287735437429
2305308,2209,1329.6893717804505
2305308,2302,5620.869069927344
2305308,2306,220.3642979884767
2305308,2309,3701622.965555778
2305308,2402,15298.283164259414
2305308,2501,796.9022432312476
2305308,2504,108.02860071480995
2305308,2505,3159.0741963377795
2305308,2506,475.3258431451638
2305308,2517,984.2938643485293
2305308,2520,2864.767402004711
2305308,2522,2024.9890703242695
2305308,2523,232688.22867164816
2305308,2526,80493.11552052543
2305308,2707,2458.1568142512897
2305308,2710,5072042.988533829
2305308,2711,73705.07366658268
2305308,2712,1437.609107705088
2305308,2715,934.3472342950382
2305308,2716,1284500.0132239119
2305308,2804,284573.43055825
2305308,2805,148.30915665323326
2305308,2806,3749.1340714621774
2305308,2815,848.6075307474596
2305308,2827,85.20752855554433
2305308,2828,1985.801353706315
2305308,2833,5499.637854572143
2305308,2836,276.8802669945173
2305308,2901,4639.259877532454
2305308,2905,185.2954907925076
2305308,2912,98.20781883164541
2305308,2915,81.43694515424134
2305308,2921,125.73622589491586
2305308,2925,916.9966222214829
2305308,2926,236.66573448906055
2305308,2930,181.3067424584223
2305308,2936,103.5491836247852
2305308,2940,553.5672569635753
2305308,3002,3907.701814313736
2305308,3003,6226.054353643099
2305308,3004,39637.059809521845
2305308,3005,15654.310251637417
2305308,3006,18137.26756882165
2305308,3101,4191.01637575599
2305308,3102,32755.09942562266
2305308,3103,294.62345649493625
2305308,3104,13008.84566572277
2305308,3105,144069.72603633342
2305308,3204,520.8878349518494
2305308,3208,1973.8324772939304
2305308,3209,25198.315074604987
2305308,3212,118.78307741105638
2305308,3213,148.09739079812127
2305308,3214,2879.2444911477323
2305308,3215,2364.571750591991
2305308,3302,670.6375375330881
2305308,3304,7524.750331604836
2305308,3305,16760.875735202975
2305308,3306,2629.3033560736253
2305308,3307,8251.294251744946
2305308,3401,38117.237659059916
2305308,3402,122235.97000799223
2305308,3405,1053.8753659892989
2305308,3406,4254.312057096417
2305308,3407,307.18433677895996
2305308,3503,180.49086211735937
2305308,3505,329.03585832671376
2305308,3506,6296.23556964909
2305308,3507,2444.4832640908835
2305308,3604,252.6843950267866
2305308,3701,758.1190346946879
2305308,3704,222.34353781818396
2305308,3707,680.2175710183859
2305308,3808,633978.6291326345
2305308,3809,7201.271785651745
2305308,3810,146.7626224603255
2305308,3814,756.2551228141233
2305308,3816,1031.1820977322768
2305308,3819,85.09959045949253
2305308,3820,239.9202846684146
2305308,3822,11193.123526513144
2305308,3824,2938.8165219739594
2305308,3902,255.48302161124028
2305308,3904,705.1657535631255
2305308,3906,1774.4989793595164
2305308,3907,1305.4085457006404
2305308,3908,83.73843323562114
2305308,3910,1345.4200615096781
2305308,3915,201.25048412884874
2305308,3916,1633.5512687116689
2305308,3917,39469.33594801972
2305308,3920,5956.414416309409
2305308,3921,3050.4698331794243
2305308,3922,10922.375223339288
2305308,3923,7150129.325432593
2305308,3924,109347.59545107794
2305308,3925,8393.057249257023
2305308,3926,8400.860872394893
2305308,4002,4266.378542465296
2305308,4005,176.76053186169105
2305308,4006,143.534504446251
2305308,4009,731.1025904760365
2305308,4010,2426.0943018614894
2305308,4011,120304.17780421588
2305308,4012,435.22748947398844
2305308,4013,3192.182078681749
2305308,4014,160.13906949107263
2305308,4015,18170.701328706073
2305308,4016,14486.977276364874
2305308,4017,924.8111027003675
2305308,4202,5658.835244524162
2305308,4203,105.77486303446881
2305308,4403,4282.800246258664
2305308,4407,3203.0025314423656
2305308,4412,392044.1055529825
2305308,4417,80.21260446780552
2305308,4418,7026.90584203126
2305308,4420,367.6557947639747
2305308,4421,288.3459204153394
2305308,4707,211.75911717030587
2305308,4802,64113.14681157899
2305308,4803,501.9130103707249
2305308,4804,456.43722368429377
2305308,4805,1520.5136561204893
2305308,4806,520.2066527847974
2305308,4808,407.6739512786819
2305308,4809,617.0200343677348
2305308,4810,1636.2308949515684
2305308,4811,10693.825040766224
2305308,4814,2619.591082190261
2305308,4817,740.2731074367621
2305308,4818,38888.46763613138
2305308,4819,7967.833579238008
2305308,4820,39586.61999077361
2305308,4821,792.369682353231
2305308,4823,20259.241340029945
2305308,4901,72577.10424106196
2305308,4909,880.8344443149838
2305308,4911,22345.84506827204
2305308,5203,123.44955545220502
2305308,5204,127.26758294041755
2305308,5205,806.0280252893112
2305308,5208,196.12422520974425
2305308,5402,89.914547347405
2305308,5407,1226.8422906353242
2305308,5501,960.9257350296382
2305308,5506,668.438370565046
2305308,5513,3112.5833329199995
2305308,5515,105.77486303446881
2305308,5601,1211.8118991315741
2305308,5602,33524.71659931999
2305308,5603,1068.600231990056
2305308,5607,1629.3248417250536
2305308,5705,958.5989651680884
2305308,5802,826.6102653283388
2305308,5806,91.91547656807934
2305308,5807,9640.135336814503
2305308,5901,238.2609706026917
2305308,5906,1493.4834244902224
2305308,5909,747.890312640992
2305308,6001,97.57181358765347
2305308,6005,264.437157586172
2305308,6103,227.33515528151213
2305308,6104,472.1819267765086
2305308,6105,6621.377503368789
2305308,6106,21261.274207855517
2305308,6107,98.17004659363323
2305308,6108,1876.6029329841035
2305308,6109,753.7157439709295
2305308,6111,2738.7389137369855
2305308,6113,3061.6599521696526
2305308,6115,116.79307793389265
2305308,6116,941.0367779034766
2305308,6202,9167.646943252805
2305308,6203,2546.509742454476
2305308,6204,2346.2809704300785
2305308,6205,198.32786818962902
2305308,6209,2723.524773176891
2305308,6211,598.8646819474093
2305308,6217,94.99717860061085
2305308,6301,792.224342221773
2305308,6302,35040.275640189895
2305308,6305,190.74980196146512
2305308,6307,7874.07203959291
2305308,6308,1341.6114501301834
2305308,6401,2543.033385067259
2305308,6402,26319.30512274892
2305308,6403,345.29711104383296
2305308,6405,82.72392891127141
2305308,6504,83.40110153087426
2305308,6505,301.1645405842515
2305308,6506,5793.764649316328
2305308,6601,369.01087857143955
2305308,6702,5929.6592419727995
2305308,6802,242.40072778732437
2305308,6804,117.53868326675008
2305308,6805,1985.458230432183
2305308,6809,241.71182471738183
2305308,6810,2529.9785153101416
2305308,6811,1715.0937699561741
2305308,6813,3493.867141390927
2305308,6901,231.38251288790053
2305308,6904,18886.218669945218
2305308,6905,84.84505529361171
2305308,6910,16437.50451138536
2305308,6911,427.8259983236152
2305308,6912,3001.8089214429842
2305308,7005,134.87029584554736
2305308,7007,444.21035188517135
2305308,7009,2131.5698079392946
2305308,7010,4671.429524992475
2305308,7013,10933.233875637014
2305308,7016,339.9501421095418
2305308,7106,1563.7706537038923
2305308,7204,101.12383560618504
2305308,7210,1060.3930019205498
2305308,7214,2438.846975967622
2305308,7217,6761.626136728358
2305308,7303,105.4600885299823
2305308,7306,78.39683109129722
2305308,7308,27053.919912548263
2305308,7310,2128.7191185686847
2305308,7311,4307138.273220791
2305308,7312,176.29143839078137
2305308,7313,23100.857220239734
2305308,7314,731.185456420591
2305308,7315,1284.1667607581742
2305308,7317,3909.23657429437
2305308,7318,6076.835818888058
2305308,7319,131.50983570509814
2305308,7320,2357.018213901645
2305308,7321,61970.84130321311
2305308,7323,6581.554955229149
2305308,7324,904.5823494049005
2305308,7325,107.97850601435358
2305308,7326,22300.130610993878
2305308,7415,80.60280252893112
2305308,7604,5340.251097588593
2305308,7606,120.19716166594992
2305308,7607,1674.9563050037123
2305308,7610,1010.7090441506688
2305308,7615,12753.542201983973
2305308,7616,1419.0876182366812
2305308,7905,457.45625645805643
2305308,8007,241.72356253149974
2305308,8201,1563.4618225138852
2305308,8202,725.2269698336892
2305308,8203,251.68928617648618
2305308,8204,173.14793904779327
2305308,8205,1253.5744745740687
2305308,8207,140.2105475011799
2305308,8208,3021.779040973705
2305308,8210,74.79798666259319
2305308,8211,6681.1591828613455
2305308,8212,3836.56871551763
2305308,8213,1784.3251523138242
2305308,8214,89.72364597299438
2305308,8215,5499.640229040921
2305308,8301,8760.585993219804
2305308,8302,992.4860265579485
2305308,8303,1323.1361684420335
2305308,8304,398.77175987997504
2305308,8305,5311.286419407662
2305308,8306,90.40240641534326
2305308,8310,1064.09840180738
2305308,8409,31383.36571241329
2305308,8412,874146.1760212005
2305308,8413,51759.030982680975
2305308,8414,32012.05875592527
2305308,8415,43056.193102314865
2305308,8417,2321.1706054786214
2305308,8418,605218.6948074398
